"# NOTE: Recommendations are based on availability. Items marked ""Sold out"" may affect tier selections if they become available."
"# SOLD OUT items documented with ""IF AVAILABLE"" notes indicate potential tier changes when restocked."
category,product_name,brand,price,unit,size,certifications,packaging,nutrition,labels,notes,item_type,seasonality,selected_tier,selection_reason
spices,Biryani Masala Seasoning,Pure Indian Foods,6.99,ea,2.2oz,USDA Organic,Glass jar with plastic cap,,,New - 1 Review,specialty,,Premium Specialty,Essential biryani spice blend
spices,Vata Churna,Pure Indian Foods,7.99,ea,2.2oz,USDA Organic,Glass jar with plastic cap,,,New - 3 Reviews,specialty,,Premium Specialty,Ayurvedic dosha blend
spices,Pitta Churna,Pure Indian Foods,7.99,ea,2.2oz,USDA Organic,Glass jar with plastic cap,,,New,specialty,,Premium Specialty,Ayurvedic dosha blend
spices,Kapha Churna,Pure Indian Foods,7.99,ea,2.2oz,USDA Organic,Glass jar with plastic cap,,,New - 2 Reviews,specialty,,Premium Specialty,Ayurvedic dosha blend
spices,Lemongrass Cut & Dried,Pure Indian Foods,6.99,ea,1.5oz,USDA Organic,Glass jar with plastic cap,,,New - 1 Review,specialty,,Premium Specialty,Aromatic herb
spices,AfterMeal Roasted Coriander Seeds (Dhana Dal),Pure Indian Foods,3.99,ea,3oz,None (conventional),Glass jar with plastic cap,,,Sale - from $9.99,specialty,,Premium Specialty,Digestive aid
spices,Kokum Black Dried,Pure Indian Foods,9.99,ea,5oz,USDA Organic,Glass jar with plastic cap,,,New - 2 Reviews,specialty,,Premium Specialty,Souring agent
spices,Fill Up Your Spice Box Indian Spice Set,Pure Indian Foods,45.00,ea,12 mini pouches,USDA Organic,Glass jar with plastic cap,,,New - 4 Reviews,specialty,,Premium Specialty,Complete spice collection
spices,Galangal Dried Slices,Pure Indian Foods,12.99,ea,3oz,USDA Organic,Glass jar with plastic cap,,,,specialty,,Premium Specialty,Thai/Indian aromatic root
spices,Poppy Seeds,Pure Indian Foods,12.99,ea,8oz,USDA Organic,Glass jar with plastic cap,,,,staple,,Premium Specialty,Baking and cooking seeds
spices,Bombay Chaat Masala Ground,Pure Indian Foods,5.99,ea,2oz,USDA Organic,Glass jar with plastic cap,,,15 Reviews,specialty,,Premium Specialty,Essential chaat seasoning
spices,Black Turmeric,Pure Indian Foods,8.99,ea,2oz,USDA Organic,Glass jar with plastic cap,,,27 Reviews,specialty,,Premium Specialty,Rare turmeric variety
spices,Lakadong Turmeric (High Curcumin >7%),Pure Indian Foods,6.99,ea,3oz,USDA Organic,Glass jar with plastic cap,,,Best Seller - 50 Reviews,staple,,Premium Specialty,Highest curcumin content turmeric
spices,Chipotle Morita Chili Pepper,Pure Indian Foods,9.99,ea,5oz,USDA Organic,Glass jar with plastic cap,,,8 Reviews,specialty,,Premium Specialty,Smoked chili pepper
spices,KICK Salt - Himalayan Pink Salt & Smoked Ghost Pepper,Pure Indian Foods,4.99,ea,4.5oz,USDA Organic,Glass jar with plastic cap,,,15 Reviews,specialty,,Premium Specialty,Spicy finishing salt
spices,Ghost Pepper (Smoked Bhut Jolokia) Ground,Pure Indian Foods,4.99,ea,1oz,USDA Organic,Glass jar with plastic cap,,,11 Reviews,specialty,,Premium Specialty,Extremely hot ground pepper
spices,Kashmiri Saffron,Pure Indian Foods,20.99,ea,1g,USDA Organic,Glass jar with plastic cap,,,Best Seller - 24 Reviews,specialty,,Premium Specialty,Premium saffron threads
spices,Combo Pack of 6 Spices,Pure Indian Foods,34.68,ea,6 pack,USDA Organic,Glass jar with plastic cap,,,Sale from $38.48 - 40 Reviews,specialty,,Premium Specialty,Value spice bundle
spices,Fennel Seed,Pure Indian Foods,5.61,ea,3oz,USDA Organic,Glass jar with plastic cap,,,23 Reviews,staple,,Premium Specialty,Digestive spice
spices,Curry Leaves Dried,Pure Indian Foods,11.99,ea,1oz,USDA Organic,Glass jar with plastic cap,,,Best Seller - 33 Reviews,specialty,,Premium Specialty,Essential South Indian leaf
spices,Tellicherry Special Extra Bold Peppercorns,Pure Indian Foods,7.83,ea,3oz,USDA Organic,Glass jar with plastic cap,,,33 Reviews,staple,,Premium Specialty,Premium black pepper
spices,Sesame Seeds Black,Pure Indian Foods,6.99,ea,8oz,USDA Organic,Glass jar with plastic cap,,,4 Reviews,staple,,Premium Specialty,Black sesame seeds
spices,Vindaloo Curry Seasoning,Pure Indian Foods,6.49,ea,2.25oz,USDA Organic,Glass jar with plastic cap,,,20 Reviews,specialty,,Premium Specialty,Vindaloo spice blend
spices,Vanilla Pure Extract,Pure Indian Foods,8.99,ea,2floz,USDA Organic,Glass jar with plastic cap,,,17 Reviews,staple,,Premium Specialty,Pure vanilla extract
spices,Turmeric Root Ground (High Curcumin 4-5%),Pure Indian Foods,6.99,ea,3oz,USDA Organic,Glass jar with plastic cap,,,Best Seller - 115 Reviews,staple,,Premium Specialty,High curcumin turmeric
spices,Tandoori Masala Seasoning,Pure Indian Foods,6.49,ea,2.25oz,USDA Organic,Glass jar with plastic cap,,,21 Reviews,specialty,,Premium Specialty,Tandoori spice blend
spices,Turmeric Root Coarse Granules,Pure Indian Foods,6.99,ea,2.5oz,USDA Organic,Glass jar with plastic cap,,,4 Reviews - Grinder Top Bottle,staple,,Premium Specialty,Coarse turmeric in grinder
spices,Star Anise Whole,Pure Indian Foods,8.99,ea,0.8oz,USDA Organic,Glass jar with plastic cap,,,9 Reviews,specialty,,Premium Specialty,Whole star anise
spices,Indian Spice Passport,Pure Indian Foods,19.99,ea,set,USDA Organic,Glass jar with plastic cap,,,6 Reviews,specialty,,Premium Specialty,Spice exploration set
spices,Sambar Powder,24 Mantra,3.99,ea,3.5oz,USDA Organic,Plastic bag,,,SOLD OUT - 2 Reviews,specialty,,Conventional not suitable,Alternative brand
spices,La Mancha D.O.P. Spanish Saffron 1g Glass Bottle,Pure Indian Foods,20.99,ea,1g,USDA Organic,Glass jar with plastic cap,,,Best Seller - 18 Reviews,specialty,,Premium Specialty,Spanish D.O.P. saffron
spices,Rasam Powder,24 Mantra,3.99,ea,3.5oz,USDA Organic,Plastic bag,,,SOLD OUT - 3 Reviews,specialty,,Conventional not suitable,Alternative brand
spices,Nutmeg,Pure Indian Foods,7.99,ea,2oz,USDA Organic,Glass jar with plastic cap,,,18 Reviews,staple,,Premium Specialty,Whole nutmeg
spices,Mustard Seed Brown,Pure Indian Foods,4.99,ea,3oz,USDA Organic,Glass jar with plastic cap,,,31 Reviews,staple,,Premium Specialty,Brown mustard seeds
spices,Mustard Seed Yellow,Pure Indian Foods,4.99,ea,3oz,USDA Organic,Glass jar with plastic cap,,,4 Reviews,staple,,Premium Specialty,Yellow mustard seeds
spices,Mace,Pure Indian Foods,4.99,ea,1oz,USDA Organic,Glass jar with plastic cap,,,12 Reviews,specialty,,Premium Specialty,Nutmeg shell spice
spices,Kitchari Spice Mix,Pure Indian Foods,6.99,ea,2.5oz,USDA Organic,Glass jar with plastic cap,,,Best Seller - 94 Reviews,specialty,,Premium Specialty,Complete kitchari blend
spices,Kashmiri Chili Powder (Mild),Pure Indian Foods,6.49,ea,2oz,USDA Organic,Glass jar with plastic cap,,,Best Seller - 52 Reviews,staple,,Premium Specialty,Mild red chili powder
spices,Ginger Root Powder,Pure Indian Foods,5.34,ea,2oz,USDA Organic,Glass jar with plastic cap,,,10 Reviews,staple,,Premium Specialty,Ground ginger
spices,Fenugreek Leaves (Kasoori Methi),Pure Indian Foods,10.99,ea,1.3oz,USDA Organic,Glass jar with plastic cap,,,40 Reviews,specialty,,Premium Specialty,Dried fenugreek leaves
spices,Fenugreek Seed,Pure Indian Foods,4.99,ea,3oz,USDA Organic,Glass jar with plastic cap,,,Best Seller - 42 Reviews,staple,,Premium Specialty,Whole fenugreek seeds
spices,Kitchari Spice Mix DIY - Whole Spices,Pure Indian Foods,6.64,ea,1.9oz,USDA Organic,Glass jar with plastic cap,,,Sale from $6.99 - 13 Reviews,specialty,,Premium Specialty,DIY kitchari spices
spices,Spice Up Your Life: 3 Whole Spice Blends,Pure Indian Foods,19.99,ea,set,USDA Organic,Opaque white plastic bag,,,1 Review,specialty,,Premium Specialty,Three blend collection
spices,Garam Masala DIY - Exotic Whole Spices,Pure Indian Foods,7.49,ea,2oz,USDA Organic,Glass jar with plastic cap,,,29 Reviews,specialty,,Premium Specialty,DIY garam masala kit
spices,Balti Curry DIY - Whole Spices,Pure Indian Foods,7.49,ea,1.7oz,USDA Organic,Glass jar with plastic cap,,,4 Reviews,specialty,,Premium Specialty,DIY balti curry kit
spices,Cumin Seeds (Jeera),Pure Indian Foods,6.69,ea,3oz,USDA Organic,Glass jar with plastic cap,,,Best Seller - 54 Reviews,staple,,Premium Specialty,Whole cumin seeds
spices,Curry Powder Seasoning Blend,Pure Indian Foods,6.49,ea,2oz,USDA Organic,Opaque white plastic bag,,,Best Seller - 26 Reviews,staple,,Premium Specialty,Curry powder blend
spices,Coriander Seed,Pure Indian Foods,5.31,ea,3oz,USDA Organic,Glass jar with plastic cap,,,Best Seller - 42 Reviews,staple,,Premium Specialty,Whole coriander seeds
spices,Cloves Whole,Pure Indian Foods,6.99,ea,1.4oz,USDA Organic,Glass jar with plastic cap,,,17 Reviews,staple,,Premium Specialty,Whole cloves
spices,Cinnamon (Ceylon True),Pure Indian Foods,5.99,ea,2.5oz,USDA Organic,Glass jar with plastic cap,,,Best Seller - 60 Reviews,staple,,Premium Specialty,True Ceylon cinnamon
spices,Cayenne Red Chili Pepper Ground (Lal Mirch),Pure Indian Foods,6.99,ea,2oz,USDA Organic,Glass jar with plastic cap,,,7 Reviews,staple,,Premium Specialty,Ground cayenne pepper
spices,Cardamom Green,Pure Indian Foods,12.99,ea,2oz,USDA Organic,Glass jar with plastic cap,,,Best Seller - 59 Reviews,staple,,Premium Specialty,Green cardamom pods
spices,Malabar Black Pepper Fine Ground,Pure Indian Foods,13.99,ea,8oz,USDA Organic,Glass jar with plastic cap,,,15 Reviews,staple,,Premium Specialty,Premium ground black pepper
spices,Black Salt (Indian Kala Namak),Pure Indian Foods,5.39,ea,4oz,None (conventional),Glass jar with plastic cap,,,Best Seller - 92 Reviews,specialty,,Premium Specialty,Sulfurous Indian black salt
spices,Cardamom Black Whole,Pure Indian Foods,8.99,ea,1.4oz,USDA Organic,Glass jar with plastic cap,,,Best Seller - 25 Reviews,specialty,,Premium Specialty,Black cardamom pods
spices,Allspice Whole,Pure Indian Foods,4.99,ea,1.5oz,USDA Organic,Glass jar with plastic cap,,,9 Reviews,staple,,Premium Specialty,Whole allspice berries
spices,Amchoor Powder,Pure Indian Foods,6.50,ea,2oz,USDA Organic,Glass jar with plastic cap,,,Best Seller - 35 Reviews,specialty,,Premium Specialty,Dried mango powder
spices,Ajwain Seed,Pure Indian Foods,6.99,ea,3oz,USDA Organic,Glass jar with plastic cap,,,38 Reviews,specialty,,Premium Specialty,Carom seeds
spices,AIP Everyday Seasoning DIY - Whole Spices,Pure Indian Foods,7.99,ea,1.75oz,USDA Organic,Glass jar with plastic cap,,,7 Reviews,specialty,,Premium Specialty,AIP compliant blend
spices,Best Hing Ever (Asafoetida),Pure Indian Foods,14.29,ea,1.7oz,None (conventional),Glass jar with plastic cap,,,Best Seller - 205 Reviews,specialty,,Premium Specialty,Highest quality hing
spices,Garam Masala,Pure Indian Foods,6.49,ea,2oz,USDA Organic,Glass jar with plastic cap,,,Best Seller - 45 Reviews,staple,,Premium Specialty,Classic garam masala
spices,Ginger Root Coarse Granules,Pure Indian Foods,6.99,ea,1.5oz,USDA Organic,Glass jar with plastic cap,,,6 Reviews - Grinder Top Bottle,staple,,Premium Specialty,Coarse ginger in grinder
spices,Garlic Minced,Pure Indian Foods,6.50,ea,2oz,USDA Organic,Glass jar with plastic cap,,"Naturally Gluten-Free, Vegan",Best Seller - 9 Reviews - Grinder Top Bottle,staple,,Premium Specialty,Dried minced garlic
spices,Bombay Chaat Masala DIY - Whole Spices,Pure Indian Foods,7.49,ea,2.5oz,USDA Organic,Glass jar with plastic cap,,,7 Reviews,specialty,,Premium Specialty,DIY chaat masala kit
spices,Indian Bay Leaf (Cassia/Tejapatta),Pure Indian Foods,3.99,ea,0.5oz,USDA Organic,Glass jar with plastic cap,,,21 Reviews,specialty,,Premium Specialty,Indian bay leaves
spices,Black Seed (Kalonji Black Cumin Seed),Pure Indian Foods,5.49,ea,3oz,USDA Organic,Glass jar with plastic cap,,,Best Seller - 44 Reviews,specialty,,Premium Specialty,Nigella seeds
spices,Indian Five Spice Blend (Panch Phoron),Pure Indian Foods,6.49,ea,2oz,USDA Organic,Opaque white plastic bag,,,34 Reviews,specialty,,Premium Specialty,Bengali five spice
spices,Sesame Seeds White,Pure Indian Foods,6.99,ea,8oz,USDA Organic,Glass jar with plastic cap,,,11 Reviews,staple,,Premium Specialty,White sesame seeds
spices,Pure Himalayan Pink Salt,Pure Indian Foods,16.99,ea,large,None (conventional),Glass jar with plastic cap,,,Best Seller - 30 Reviews,staple,,Premium Specialty,Himalayan pink salt
spices,Biryani Bundle,Pure Indian Foods,35.40,ea,4-piece kit,USDA Organic,Glass jar with plastic cap,,Grass-Fed,Includes Basmati Rice + Grassfed Ghee + Biryani Masala powder + DIY Garam Masala whole spices,specialty,,Premium Specialty,Complete authentic biryani kit with rice and spices
produce_mushrooms,"Organic Baby Bella Mushrooms, Packaged",FreshDirect,3.49,ea,8 oz,USDA Organic,Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",Cremini mushrooms,staple,,Balanced,Organic baby bella
produce_mushrooms,Organic Heirloom Sliced Shiitake Mushrooms,Mushroom King,5.99,ea,4 oz,USDA Organic,Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",Pre-sliced,staple,,Conscious,Premium organic shiitake
produce_mushrooms,"Sliced Baby Bella Mushrooms, Packaged",FreshDirect,1.49,ea,8 oz,None (conventional),Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan","Pre-sliced, cheapest",staple,,Cheaper,Budget-friendly sliced mushrooms
produce_mushrooms,"Organic Gourmet Mushroom Blend, Packaged",FreshDirect,3.99,ea,4 oz,USDA Organic,Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",Mixed varieties,specialty,,Balanced,Organic blend
produce_mushrooms,Organic Heirloom Mushroom Medley,Mushroom King,5.99,ea,4 oz,USDA Organic,Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",Mixed varieties,specialty,,Conscious,Premium organic medley
produce_mushrooms,"Organic White Mushrooms, Packaged",FreshDirect,3.49,ea,8 oz,USDA Organic,Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",Button mushrooms,staple,,Balanced,Organic white mushrooms
produce_mushrooms,"Sliced Organic Baby Bella Mushrooms, Packaged",FreshDirect,3.49,ea,8 oz,USDA Organic,Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",Pre-sliced,staple,,Balanced,Organic sliced cremini
produce_mushrooms,"White Button Mushrooms, Packaged",FreshDirect,2.99,ea,8 oz,None (conventional),Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",Standard white,staple,,Cheaper,Budget-friendly white mushrooms
produce_mushrooms,"Baby Bella Mushrooms, Packaged",FreshDirect,2.99,ea,8 oz,None (conventional),Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",Cremini,staple,,Cheaper,Budget-friendly baby bella
produce_mushrooms,Organic Shiitake Mushroom Caps,Mushroom King,6.99,ea,8 oz,USDA Organic,Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",Caps only,specialty,,Conscious,Premium organic shiitake caps
produce_mushrooms,Organic Maitake Mushrooms,Mushroom King,5.99,ea,3.5 oz,USDA Organic,Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",Hen of the woods,specialty,,Conscious,Premium organic maitake
produce_mushrooms,"Organic Shiitake Mushrooms, Packaged",FreshDirect,4.49,ea,3.5 oz,USDA Organic,Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",Whole shiitake,specialty,,Balanced,Organic shiitake
produce_mushrooms,"Oyster Mushrooms, Packaged",FreshDirect,2.99,ea,3.5 oz,None (conventional),Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",Oyster variety,specialty,,Cheaper,Budget oyster mushrooms
produce_mushrooms,"Organic Portabella Mushroom Caps, Packaged",FreshDirect,3.99,ea,6 oz,USDA Organic,Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",Large caps,staple,,Balanced,Organic portabella caps
produce_mushrooms,Organic Heirloom Asian Blend,Mushroom King,6.99,ea,8 oz,USDA Organic,Clear plastic clamshell (recyclable #1 PET),,,Asian varieties,specialty,,Conscious,Premium Asian mushroom blend
produce_mushrooms,Sliced White Mushroom,FreshDirect,2.99,ea,8 oz,None (conventional),Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",Pre-sliced white,staple,,Cheaper,Budget sliced white
produce_mushrooms,Organic Heirloom Baby Shiitake Mushrooms,Mushroom King,5.99,ea,4 oz,USDA Organic,Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",Small shiitake,specialty,,Conscious,Premium baby shiitake
produce_mushrooms,"Royal Trumpet Mushrooms, Packaged",FreshDirect,4.49,ea,4 oz,None (conventional),Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",King trumpet,specialty,,Balanced,King trumpet mushrooms
produce_mushrooms,Organic Sliced King Trumpet Mushrooms,Mushroom King,5.99,ea,4 oz,USDA Organic,Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",Pre-sliced,specialty,,Conscious,Organic sliced trumpet
produce_mushrooms,Jumbo Maitake Mushroom,Meadows and More,14.49,ea,10 oz,None (conventional),Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",Large size,specialty,,Premium Specialty,Jumbo maitake
produce_mushrooms,Yellowfoot Chanterelle Mushrooms,FreshDirect,7.99,ea,3.5 oz,None (conventional),Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",Wild variety,specialty,,Premium Specialty,Chanterelle mushrooms
produce_mushrooms,"Baby Petite White Mushrooms, Packaged",FreshDirect,2.99,ea,6 oz,None (conventional),Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",Small white,staple,,Cheaper,Petite white mushrooms
produce_mushrooms,Dried Porcini Mushrooms,Goodness Gardens,7.49,ea,0.5 oz,None (conventional),Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",Dried,specialty,,Premium Specialty,Dried porcini
produce_mushrooms,"Steak Cut Mushrooms, Packaged",FreshDirect,2.99,ea,8 oz,None (conventional),Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",Thick sliced,staple,,Cheaper,Thick-cut mushrooms
produce_mushrooms,Organic Lion's Mane Mushrooms,Mushroom King,6.99,ea,3.5 oz,USDA Organic,Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",Lion's mane,specialty,,Conscious,Premium lion's mane
produce_mushrooms,Hedgehog Mushrooms,FreshDirect,9.99,ea,3.5 oz,None (conventional),Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",Wild variety,specialty,,Premium Specialty,Hedgehog mushrooms
produce_mushrooms,Dried Morel Mushrooms,Goodness Gardens,15.99,ea,0.5 oz,None (conventional),Clear plastic clamshell (recyclable #1 PET),,"Naturally Gluten-Free, Vegan",Dried wild,specialty,,Premium Specialty,Dried morel
protein_poultry,Boneless Skinless Chicken Breast,365 by Whole Foods Market,5.99,lb,1.5 lb,None (conventional),Plastic bag,"Calories: 116/100g, Protein: 22.3g, Fat: 2.68g",,,staple,,Cheaper,Budget-friendly chicken breast
protein_poultry,Boneless Skinless Chicken Thighs,365 by Whole Foods Market,5.49,lb,1.5 lb,None (conventional),Plastic bag,,,,staple,,Cheaper,Budget-friendly chicken thighs
protein_poultry,Chicken Breast Step 2,Bell & Evans,5.99,lb,1.5 lb,Air-Chilled,Plastic bag,,,,staple,,Cheaper,Air-chilled conventional chicken
protein_poultry,Boneless Skinless Chicken Breast,Bell & Evans,6.99,lb,1.5 lb,Air-Chilled,Plastic bag,"Calories: 174/100g, Protein: 17.4g, Carbs: 12.8g, Fat: 6.04g",,,staple,,Balanced,Premium conventional air-chilled
protein_poultry,Boneless Skinless Chicken Thighs,Bell & Evans,6.49,lb,1.5 lb,Air-Chilled,Plastic bag,"Calories: 143/100g, Protein: 18.8g, Carbs: 0.893g, Fat: 7.14g",,,staple,,Balanced,Premium conventional thighs
protein_poultry,Organic Boneless Skinless Chicken Thighs,365 by Whole Foods Market,5.99,lb,1.5 lb,USDA Organic,Plastic bag,,,,staple,,Conscious,Cheapest organic chicken thighs
protein_poultry,Organic Boneless Skinless Chicken Breast,365 by Whole Foods Market,7.99,lb,1.5 lb,USDA Organic,Plastic bag,"Calories: 115/100g, Protein: 22g, Fat: 2.65g",,,staple,,Conscious,Organic store brand
protein_poultry,Organic Boneless Skinless Chicken Breast,Bell & Evans,8.99,lb,1.5 lb,USDA Organic; Air-Chilled,Plastic bag,"Calories: 107/100g, Protein: 22.3g, Fat: 1.34g",,,staple,,Conscious,Premium organic air-chilled
protein_poultry,Organic Boneless Skinless Chicken Breast Cutlets,Bell & Evans,9.99,lb,1.5 lb,USDA Organic; Air-Chilled,Plastic bag,,,,staple,,Premium Specialty,Premium organic cutlets
produce_onions,Yellow Onions Medium,Peri & Sons Farms,2.99,ea,3 lb bag,None (conventional),Mesh bag,,"Naturally Gluten-Free, Vegan",Premium Nevada-grown onions,staple,,Balanced,Premium grower brand
produce_onions,Organic Yellow Onions,Peri & Sons Farms,4.99,ea,3 lb bag,USDA Organic,Mesh bag,,"Naturally Gluten-Free, Vegan",Certified organic from California,staple,,Conscious,Organic premium grower
produce_onions,Red Onions Medium,Peri & Sons Farms,3.49,ea,3 lb bag,None (conventional),Mesh bag,,"Naturally Gluten-Free, Vegan",Premium red onions,staple,,Balanced,Premium grower brand
produce_onions,Organic Red Onions,Peri & Sons Farms,5.49,ea,3 lb bag,USDA Organic,Mesh bag,,"Naturally Gluten-Free, Vegan",Certified organic red onions,staple,,Conscious,Organic premium grower
produce_onions,Sweetie Sweet Onions,Peri & Sons Farms,4.99,ea,3 lb bag,None (conventional),Mesh bag,,"Naturally Gluten-Free, Vegan",Exclusive sweet variety - Aug to Dec,specialty,,Premium Specialty,Exclusive sweet onion variety
produce_onions,Sweetie Tearless Sweet Onions,Peri & Sons Farms,5.99,ea,3 lb bag,None (conventional),Mesh bag,,"Naturally Gluten-Free, Vegan",Tearless sweet variety - Dec to Mar,specialty,,Premium Specialty,Unique tearless variety
produce_onions,Shallots,Peri & Sons Farms,3.99,ea,1 lb bag,None (conventional),Mesh bag,,,Premium shallots,staple,,Balanced,Premium grower brand
produce_onions,Organic Shallots,Peri & Sons Farms,5.99,ea,1 lb bag,USDA Organic,Mesh bag,,,Certified organic shallots,staple,,Conscious,Organic premium grower
produce,Fresh Organic Ginger Root,FreshDirect,3.99,lb,per lb,USDA Organic,Plastic bag,,,Fresh produce,primary,,Conscious Pick,Fresh organic ginger root
produce,Organic Garlic,FreshDirect,5.99,lb,per lb,USDA Organic,Plastic bag,,"Naturally Gluten-Free, Vegan",Fresh produce,primary,,Conscious Pick,Fresh organic garlic cloves
produce,Fresh Mint Bunch,FreshDirect,2.99,bunch,per bunch,Conventional,Plastic bag,,,Fresh herbs,primary,,Good Value,Fresh mint leaves
produce,Fresh Cilantro Bunch,FreshDirect,1.99,bunch,per bunch,Conventional,Plastic bag,,,Fresh herbs,primary,,Good Value,Fresh cilantro leaves
produce,Organic Cilantro Bunch,FreshDirect,2.99,bunch,per bunch,USDA Organic,Plastic bag,,,Fresh herbs,primary,,Conscious Pick,Organic fresh cilantro
dairy_ghee,Original Ghee Grassfed & Certified Organic,Pure Indian Foods,12.99,ea,7.5 oz,USDA Organic; Grassfed,Glass jar with aluminum cap,,Grass-Fed,Best Seller - versatile cooking fat,staple,,Conscious,Organic grassfed ghee
dairy_ghee,Cultured Ghee Grassfed & Certified Organic,Pure Indian Foods,14.99,ea,7.5 oz,USDA Organic; Grassfed,Glass jar with aluminum cap,,Grass-Fed,Best Seller - traditional cultured,staple,,Conscious,Premium cultured ghee
dairy_ghee,Turmeric Superghee Grassfed & Certified Organic,Pure Indian Foods,20.99,ea,7.5 oz,USDA Organic; Grassfed,Glass jar with aluminum cap,,Grass-Fed,Best Seller - anti-inflammatory,specialty,,Premium Specialty,Turmeric-infused ghee
dairy_ghee,Chai Spice Ghee Grassfed & Certified Organic,Pure Indian Foods,10.99,ea,3.4 oz,USDA Organic; Grassfed,Glass jar with aluminum cap,,Grass-Fed,New - warming spices,specialty,,Premium Specialty,Chai-spiced ghee
dairy_ghee,Coffee++ Butter Coffee Creamer Certified Organic,Pure Indian Foods,15.99,ea,8.5 oz,USDA Organic,Glass jar with aluminum cap,,,Best Seller - coffee enhancer,specialty,,Premium Specialty,Coffee creamer blend
dairy_ghee,Garlic Ghee Grassfed & Certified Organic,Pure Indian Foods,15.99,ea,7.8 oz,USDA Organic; Grassfed,Glass jar with aluminum cap,,"Grass-Fed, Naturally Gluten-Free, Vegan",Best Seller - savory cooking,staple,,Conscious,Garlic-infused ghee
dairy_ghee,Digestive Ghee Grassfed & Certified Organic,Pure Indian Foods,15.99,ea,7.8 oz,USDA Organic; Grassfed,Glass jar with aluminum cap,,Grass-Fed,Ayurvedic digestive support,specialty,,Premium Specialty,Digestive wellness ghee
dairy_ghee,Ashwagandha Ghee Certified Organic,Pure Indian Foods,21.99,ea,5.3 oz,USDA Organic,Glass jar with aluminum cap,,,Herbal - adaptogenic,specialty,,Premium Specialty,Ashwagandha herbal ghee
dairy_ghee,Brahmi Ghee Certified Organic,Pure Indian Foods,21.99,ea,5.3 oz,USDA Organic,Glass jar with aluminum cap,,,Herbal - cognitive support,specialty,,Premium Specialty,Brahmi herbal ghee
dairy_ghee,Shatavari Ghee Certified Organic,Pure Indian Foods,21.99,ea,5.3 oz,USDA Organic,Glass jar with aluminum cap,,,Herbal - women's wellness,specialty,,Premium Specialty,Shatavari herbal ghee
dairy_ghee,Triphala Ghee Certified Organic,Pure Indian Foods,21.99,ea,5.3 oz,USDA Organic,Glass jar with aluminum cap,,,Herbal - detoxifying,specialty,,Premium Specialty,Triphala herbal ghee
dairy_ghee,Niter Kibbeh Ghee (Ethiopian Spiced) Grassfed & Certified Organic,Pure Indian Foods,15.99,ea,7.8 oz,USDA Organic; Grassfed,Glass jar with aluminum cap,,Grass-Fed,Ethiopian spice blend,specialty,,Premium Specialty,Ethiopian spiced ghee
dairy_ghee,PrimalFat Coconut Ghee Virgin & Certified Organic,Pure Indian Foods,20.28,ea,14.2 oz,USDA Organic,Glass jar with aluminum cap,,,Best Seller - coconut blend,staple,,Balanced,Coconut ghee blend
dairy_ghee,Indian Dessert Ghee Grassfed & Certified Organic,Pure Indian Foods,15.99,ea,7.8 oz,USDA Organic; Grassfed,Glass jar with aluminum cap,,Grass-Fed,For sweets and desserts,specialty,,Premium Specialty,Dessert ghee
dairy_ghee,Italian Ghee Grassfed & Certified Organic,Pure Indian Foods,15.99,ea,7.8 oz,USDA Organic; Grassfed,Glass jar with aluminum cap,,Grass-Fed,Italian herbs blend,specialty,,Premium Specialty,Italian herb ghee
dairy_ghee,Arjuna Ghee Certified Organic,Pure Indian Foods,21.99,ea,5.3 oz,USDA Organic,Glass jar with aluminum cap,,,Herbal - heart health,specialty,,Premium Specialty,Arjuna herbal ghee
